index,_id,channel,created_at,duration,lang,machine_id,ts,tui,tv,url,zip_url,date
3435109,{'$oid': '5bb2b539ea795a00075a405f'},WMYV_MY_NETWORK_GREENSBORO,{'$date': '2018-10-02T00:00:57.667Z'},900000,dflt,ENSWERCCR7_6_76,{'$numberLong': '1538437500000'},251549842,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_6_76/WMYV_MY_NETWORK_GREENSBORO/ccaptions/2018/10/01/e2a087b750a92c40a2302224899b392f.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_6_76/WMYV_MY_NETWORK_GREENSBORO/ccaptions/2018/10/01/e2a087b750a92c40a2302224899b392f.cc.gz,2018-10-02 00:00:57.667
3435110,{'$oid': '5bb2b53d517c360007eef628'},MSG_HD,{'$date': '2018-10-02T00:01:01.353Z'},900000,dflt,ENSWERCCR7_31_64,{'$numberLong': '1538437500000'},251550463,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_31_64/MSG_HD/ccaptions/2018/10/01/f2902c804a68d12eca21484db7dfcacf.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_31_64/MSG_HD/ccaptions/2018/10/01/f2902c804a68d12eca21484db7dfcacf.cc.gz,2018-10-02 00:01:01.353
3435111,{'$oid': '5bb2b53d5923650007e5204e'},NICK_JUNIOR_SD,{'$date': '2018-10-02T00:01:01.786Z'},900000,dflt,ENSWERCCR4_ingest188,{'$numberLong': '1538437500000'},251534646,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR4_ingest188/NICK_JUNIOR_SD/ccaptions/2018/10/01/fcf027c9c0b7ab08e8199863b57ed9f0.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR4_ingest188/NICK_JUNIOR_SD/ccaptions/2018/10/01/fcf027c9c0b7ab08e8199863b57ed9f0.cc.gz,2018-10-02 00:01:01.786
3435112,{'$oid': '5bb2b53fc367870007380aeb'},WTCN_MY_NETWORK_WEST_PALM_BEACH,{'$date': '2018-10-02T00:01:03.825Z'},900000,dflt,ENSWERCCR7_8_162,{'$numberLong': '1538437500000'},410508118,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_8_162/WTCN_MY_NETWORK_WEST_PALM_BEACH/ccaptions/2018/10/01/188b93e10040dda36de8cd325a48450d.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_8_162/WTCN_MY_NETWORK_WEST_PALM_BEACH/ccaptions/2018/10/01/188b93e10040dda36de8cd325a48450d.cc.gz,2018-10-02 00:01:03.825
3435113,{'$oid': '5bb2b5425c9d160008995978'},KASW_CW_PHOENIX,{'$date': '2018-10-02T00:01:06.325Z'},900000,dflt,ENSWERCCR7_64_195,{'$numberLong': '1538437500000'},251536374,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_64_195/KASW_CW_PHOENIX/ccaptions/2018/10/01/9024836a213f6ebc8a6721b311b7f748.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_64_195/KASW_CW_PHOENIX/ccaptions/2018/10/01/9024836a213f6ebc8a6721b311b7f748.cc.gz,2018-10-02 00:01:06.325
3435114,{'$oid': '5bb2b54333e2850007ae81c2'},WUTB_MY_NETWORK_BALTIMORE,{'$date': '2018-10-02T00:01:07.913Z'},900000,dflt,ENSWERCCR7_153_190,{'$numberLong': '1538437500000'},251533728,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_153_190/WUTB_MY_NETWORK_BALTIMORE/ccaptions/2018/10/01/e71c46711514ad77fd31faf5f0198185.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_153_190/WUTB_MY_NETWORK_BALTIMORE/ccaptions/2018/10/01/e71c46711514ad77fd31faf5f0198185.cc.gz,2018-10-02 00:01:07.913
3435115,{'$oid': '5bb2b5449532bb00071f3464'},WWJE_INDEPENDENT_BOSTON,{'$date': '2018-10-02T00:01:08.957Z'},900000,dflt,ENSWERCCR7_46_83,{'$numberLong': '1538437500000'},251543990,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_46_83/WWJE_INDEPENDENT_BOSTON/ccaptions/2018/10/01/08364ff71f4c995e46f9da2c4853b42c.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_46_83/WWJE_INDEPENDENT_BOSTON/ccaptions/2018/10/01/08364ff71f4c995e46f9da2c4853b42c.cc.gz,2018-10-02 00:01:08.957
3435116,{'$oid': '5bb2b54580272800073af3c3'},DIY,{'$date': '2018-10-02T00:01:09.559Z'},900000,dflt,ENSWERCCR2_54_246,{'$numberLong': '1538437500000'},410356098,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_246/DIY/ccaptions/2018/10/01/94cc8f47065e08677e1ffed661f2e8b0.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_246/DIY/ccaptions/2018/10/01/94cc8f47065e08677e1ffed661f2e8b0.cc.gz,2018-10-02 00:01:09.559
3435117,{'$oid': '5bb2b54580272800073af3c4'},HBO_EAST_HD,{'$date': '2018-10-02T00:01:09.618Z'},900000,dflt,ENSWERCCR2_54_246,{'$numberLong': '1538437500000'},251541396,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_246/HBO_EAST_HD/ccaptions/2018/10/01/99e8f3005f13f0d8e60b556926da9447.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_246/HBO_EAST_HD/ccaptions/2018/10/01/99e8f3005f13f0d8e60b556926da9447.cc.gz,2018-10-02 00:01:09.618
3435118,{'$oid': '5bb2b54580272800073af3c5'},DISCOVERY_FAMILY,{'$date': '2018-10-02T00:01:09.692Z'},900000,dflt,ENSWERCCR2_54_246,{'$numberLong': '1538437500000'},251539159,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_246/DISCOVERY_FAMILY/ccaptions/2018/10/01/aec17257540328e2d34c8c1b28724d3a.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_246/DISCOVERY_FAMILY/ccaptions/2018/10/01/aec17257540328e2d34c8c1b28724d3a.cc.gz,2018-10-02 00:01:09.692
3435119,{'$oid': '5bb2b54663380e0007896a1d'},CINEMAX_EAST_HD,{'$date': '2018-10-02T00:01:10.526Z'},900000,dflt,ENSWERCCR2_54_245,{'$numberLong': '1538437500000'},251550440,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_245/CINEMAX_EAST_HD/ccaptions/2018/10/01/313935809b163f6889488547bf4a141d.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_245/CINEMAX_EAST_HD/ccaptions/2018/10/01/313935809b163f6889488547bf4a141d.cc.gz,2018-10-02 00:01:10.526
3435120,{'$oid': '5bb2b54663380e0007896a1e'},HALLMARK_MOVIE_CHANNEL,{'$date': '2018-10-02T00:01:10.605Z'},900000,dflt,ENSWERCCR2_54_245,{'$numberLong': '1538437500000'},408794135,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_245/HALLMARK_MOVIE_CHANNEL/ccaptions/2018/10/01/b62b985315e9d5afc51b8682b01d318b.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_245/HALLMARK_MOVIE_CHANNEL/ccaptions/2018/10/01/b62b985315e9d5afc51b8682b01d318b.cc.gz,2018-10-02 00:01:10.605
3435121,{'$oid': '5bb2b54663380e0007896a1f'},DISNEY_XD_SD,{'$date': '2018-10-02T00:01:10.681Z'},900000,dflt,ENSWERCCR2_54_245,{'$numberLong': '1538437500000'},251539246,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_245/DISNEY_XD_SD/ccaptions/2018/10/01/3c8d1f8110b41a23b71a03c65fc55e39.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_245/DISNEY_XD_SD/ccaptions/2018/10/01/3c8d1f8110b41a23b71a03c65fc55e39.cc.gz,2018-10-02 00:01:10.681
3435122,{'$oid': '5bb2b54663380e0007896a20'},SHO_EAST_HD,{'$date': '2018-10-02T00:01:10.745Z'},900000,dflt,ENSWERCCR2_54_245,{'$numberLong': '1538437500000'},251540607,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_245/SHO_EAST_HD/ccaptions/2018/10/01/e566b665b9d2a895a6527956fb05ee7e.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_245/SHO_EAST_HD/ccaptions/2018/10/01/e566b665b9d2a895a6527956fb05ee7e.cc.gz,2018-10-02 00:01:10.745
3435123,{'$oid': '5bb2b54880272800073af3cf'},STARZ_ENCORE,{'$date': '2018-10-02T00:01:12.976Z'},900000,dflt,ENSWERCCR2_54_246,{'$numberLong': '1538437500000'},251540282,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_246/STARZ_ENCORE/ccaptions/2018/10/01/221608c03128ea5fe03505e1f23f033f.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_246/STARZ_ENCORE/ccaptions/2018/10/01/221608c03128ea5fe03505e1f23f033f.cc.gz,2018-10-02 00:01:12.976
3435124,{'$oid': '5bb2b54980272800073af3d0'},FYI,{'$date': '2018-10-02T00:01:13.042Z'},900000,dflt,ENSWERCCR2_54_246,{'$numberLong': '1538437500000'},251534888,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_246/FYI/ccaptions/2018/10/01/fb157f17a0162a8fcbb49c62d8c73189.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_246/FYI/ccaptions/2018/10/01/fb157f17a0162a8fcbb49c62d8c73189.cc.gz,2018-10-02 00:01:13.042
3435125,{'$oid': '5bb2b54980272800073af3d1'},NEWSY,{'$date': '2018-10-02T00:01:13.107Z'},900000,dflt,ENSWERCCR2_54_246,{'$numberLong': '1538437500000'},410601684,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_246/NEWSY/ccaptions/2018/10/01/26f2ef69daa3ebe9ea4333e95d4fd5d0.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_246/NEWSY/ccaptions/2018/10/01/26f2ef69daa3ebe9ea4333e95d4fd5d0.cc.gz,2018-10-02 00:01:13.107
3435126,{'$oid': '5bb2b54a8e19360007fd704e'},WEATHER_CHANNEL_SD,{'$date': '2018-10-02T00:01:14.627Z'},900000,cc2,ENSWERCCR2_ingest208,{'$numberLong': '1538437500000'},251544021,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest208/WEATHER_CHANNEL_SD/ccaptions/2018/10/01/4f9a084b243223df35bd1f90e056c429.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest208/WEATHER_CHANNEL_SD/ccaptions/2018/10/01/4f9a084b243223df35bd1f90e056c429.cc.gz,2018-10-02 00:01:14.627
3435127,{'$oid': '5bb2b54ba1899f00071d0443'},SCIENCE_HD,{'$date': '2018-10-02T00:01:15.117Z'},900000,dflt,ENSWERCCR2_54_215,{'$numberLong': '1538437500000'},251535995,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_215/SCIENCE_HD/ccaptions/2018/10/01/39adb48eb33ee99e73a9600e03862772.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_215/SCIENCE_HD/ccaptions/2018/10/01/39adb48eb33ee99e73a9600e03862772.cc.gz,2018-10-02 00:01:15.117
3435128,{'$oid': '5bb2b54ba1899f00071d0444'},ESPN2_HD,{'$date': '2018-10-02T00:01:15.166Z'},900000,dflt,ENSWERCCR2_54_215,{'$numberLong': '1538437500000'},251550320,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_215/ESPN2_HD/ccaptions/2018/10/01/0289e3c0d6a022e4ddfafd8cc5fa582a.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_215/ESPN2_HD/ccaptions/2018/10/01/0289e3c0d6a022e4ddfafd8cc5fa582a.cc.gz,2018-10-02 00:01:15.166
3435129,{'$oid': '5bb2b54ba1899f00071d0445'},FOX_SPORTS_1_HD,{'$date': '2018-10-02T00:01:15.214Z'},900000,dflt,ENSWERCCR2_54_215,{'$numberLong': '1538437500000'},363873055,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_215/FOX_SPORTS_1_HD/ccaptions/2018/10/01/4cba24a4e37407ce60e4ce2e53c4372f.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_215/FOX_SPORTS_1_HD/ccaptions/2018/10/01/4cba24a4e37407ce60e4ce2e53c4372f.cc.gz,2018-10-02 00:01:15.214
3435130,{'$oid': '5bb2b54ba1899f00071d0446'},DESTINATION_AMERICA_HD,{'$date': '2018-10-02T00:01:15.254Z'},900000,dflt,ENSWERCCR2_54_215,{'$numberLong': '1538437500000'},251541295,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_215/DESTINATION_AMERICA_HD/ccaptions/2018/10/01/93499e9c820a303d7ecbb08cdca87dbb.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_215/DESTINATION_AMERICA_HD/ccaptions/2018/10/01/93499e9c820a303d7ecbb08cdca87dbb.cc.gz,2018-10-02 00:01:15.254
3435131,{'$oid': '5bb2b54ba1899f00071d0447'},CNBC_HD,{'$date': '2018-10-02T00:01:15.291Z'},900000,dflt,ENSWERCCR2_54_215,{'$numberLong': '1538437500000'},251547478,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_215/CNBC_HD/ccaptions/2018/10/01/5ca72c83715eb436700f7744bdb2cc7b.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_215/CNBC_HD/ccaptions/2018/10/01/5ca72c83715eb436700f7744bdb2cc7b.cc.gz,2018-10-02 00:01:15.291
3435132,{'$oid': '5bb2b54c657bd400072f1280'},KTVD_MY_NETWORK_DENVER,{'$date': '2018-10-02T00:01:16.360Z'},900000,dflt,ENSWERCCR7_103,{'$numberLong': '1538437500000'},251537302,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_103/KTVD_MY_NETWORK_DENVER/ccaptions/2018/10/01/b4f29c18389d82096cc5a1d2ab2a44c4.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_103/KTVD_MY_NETWORK_DENVER/ccaptions/2018/10/01/b4f29c18389d82096cc5a1d2ab2a44c4.cc.gz,2018-10-02 00:01:16.360
3435133,{'$oid': '5bb2b54ea1899f00071d0450'},FOX_BUSINESS_HD,{'$date': '2018-10-02T00:01:18.681Z'},900000,dflt,ENSWERCCR2_54_215,{'$numberLong': '1538437500000'},251546771,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_215/FOX_BUSINESS_HD/ccaptions/2018/10/01/11cc5eca70e1ab306ebbacc086a35ea6.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_215/FOX_BUSINESS_HD/ccaptions/2018/10/01/11cc5eca70e1ab306ebbacc086a35ea6.cc.gz,2018-10-02 00:01:18.681
3435134,{'$oid': '5bb2b54ea1899f00071d0451'},GOLF_CHANNEL_HD,{'$date': '2018-10-02T00:01:18.728Z'},900000,dflt,ENSWERCCR2_54_215,{'$numberLong': '1538437500000'},251538551,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_215/GOLF_CHANNEL_HD/ccaptions/2018/10/01/f3009c00f6381ba083878347d82bdc32.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_215/GOLF_CHANNEL_HD/ccaptions/2018/10/01/f3009c00f6381ba083878347d82bdc32.cc.gz,2018-10-02 00:01:18.728
3435135,{'$oid': '5bb2b55763380e0007896a50'},STARZ,{'$date': '2018-10-02T00:01:27.627Z'},900000,dflt,ENSWERCCR2_54_245,{'$numberLong': '1538437500000'},251533797,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_245/STARZ/ccaptions/2018/10/01/9ee1cd41935eb7137b6930cf132003e0.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_245/STARZ/ccaptions/2018/10/01/9ee1cd41935eb7137b6930cf132003e0.cc.gz,2018-10-02 00:01:27.627
3435136,{'$oid': '5bb2b55a9532bb00071f348c'},NEW_ENGLAND_SPORTS_NETWORK,{'$date': '2018-10-02T00:01:30.428Z'},900000,dflt,ENSWERCCR7_46_83,{'$numberLong': '1538437500000'},251533620,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_46_83/NEW_ENGLAND_SPORTS_NETWORK/ccaptions/2018/10/01/3693f51e31a91e688ed610a2d3438ba3.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_46_83/NEW_ENGLAND_SPORTS_NETWORK/ccaptions/2018/10/01/3693f51e31a91e688ed610a2d3438ba3.cc.gz,2018-10-02 00:01:30.428
3435137,{'$oid': '5bb2b55e657bd400072f12a0'},KTFD_UNIMAS_DENVER,{'$date': '2018-10-02T00:01:34.180Z'},900000,dflt,ENSWERCCR7_103,{'$numberLong': '1538437500000'},251539131,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_103/KTFD_UNIMAS_DENVER/ccaptions/2018/10/01/dbb72bb1284523adf6fe87d90c69c4a1.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_103/KTFD_UNIMAS_DENVER/ccaptions/2018/10/01/dbb72bb1284523adf6fe87d90c69c4a1.cc.gz,2018-10-02 00:01:34.180
3435138,{'$oid': '5bb2b59170969a000bc9a261'},WIAT_CBS_BIRMINGHAM,{'$date': '2018-10-02T00:02:25.497Z'},900000,dflt,ENSWERCCR7_65_236,{'$numberLong': '1538437500000'},251534035,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_65_236/WIAT_CBS_BIRMINGHAM/ccaptions/2018/10/01/1bfa51cd7c7bbe1ab2f996ebe069bb78.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_65_236/WIAT_CBS_BIRMINGHAM/ccaptions/2018/10/01/1bfa51cd7c7bbe1ab2f996ebe069bb78.cc.gz,2018-10-02 00:02:25.497
3435139,{'$oid': '5bb2b5c38e19360007fd70dc'},AANDE_HD,{'$date': '2018-10-02T00:03:15.148Z'},900000,dflt,ENSWERCCR2_ingest208,{'$numberLong': '1538437500000'},251542626,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest208/AANDE_HD/ccaptions/2018/10/01/39e2340c103eae201e27416021079b97.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest208/AANDE_HD/ccaptions/2018/10/01/39e2340c103eae201e27416021079b97.cc.gz,2018-10-02 00:03:15.148
3435140,{'$oid': '5bb2b70163380e0007896d15'},OWN_SD,{'$date': '2018-10-02T00:08:33.404Z'},900000,dflt,ENSWERCCR2_54_245,{'$numberLong': '1538437500000'},251548208,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_245/OWN_SD/ccaptions/2018/10/01/84bf064f19e4919de7ad686085c2b6fb.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_245/OWN_SD/ccaptions/2018/10/01/84bf064f19e4919de7ad686085c2b6fb.cc.gz,2018-10-02 00:08:33.404
3435141,{'$oid': '5bb2b88c189c800012872b0f'},WTTA_MY_NETWORK_TAMPA,{'$date': '2018-10-02T00:15:08.313Z'},900000,dflt,ENSWERCCR7_99_135,{'$numberLong': '1538438400000'},251533843,{'$date': '2018-10-02T00:00:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_99_135/WTTA_MY_NETWORK_TAMPA/ccaptions/2018/10/02/db50e88e28bec055dc94e8d7558d2ef1.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_99_135/WTTA_MY_NETWORK_TAMPA/ccaptions/2018/10/02/db50e88e28bec055dc94e8d7558d2ef1.cc.gz,2018-10-02 00:15:08.313
3435142,{'$oid': '5bb2b891cc21c60007092bab'},KOAT_ABC_ALBUQUERQUE,{'$date': '2018-10-02T00:15:13.420Z'},900000,dflt,ENSWERCCR7_46_148,{'$numberLong': '1538438400000'},251546351,{'$date': '2018-10-02T00:00:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_46_148/KOAT_ABC_ALBUQUERQUE/ccaptions/2018/10/02/14571df6f4398506aecbaeacb5cb721d.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_46_148/KOAT_ABC_ALBUQUERQUE/ccaptions/2018/10/02/14571df6f4398506aecbaeacb5cb721d.cc.gz,2018-10-02 00:15:13.420
3435143,{'$oid': '5bb2b893f37c46000709211a'},KTNV_ABC_LAS_VEGAS,{'$date': '2018-10-02T00:15:15.247Z'},900000,dflt,ENSWERCCR7_127_98,{'$numberLong': '1538438400000'},251536368,{'$date': '2018-10-02T00:00:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_127_98/KTNV_ABC_LAS_VEGAS/ccaptions/2018/10/02/2fdc40e8c56804d0e44ef029ba9c8e03.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_127_98/KTNV_ABC_LAS_VEGAS/ccaptions/2018/10/02/2fdc40e8c56804d0e44ef029ba9c8e03.cc.gz,2018-10-02 00:15:15.247
3435144,{'$oid': '5bb2b894391f8000074c238b'},HISTORY_CHANNEL_HD,{'$date': '2018-10-02T00:15:16.681Z'},900000,dflt,ENSWERCCR2_ingest205,{'$numberLong': '1538438400000'},251547027,{'$date': '2018-10-02T00:00:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest205/HISTORY_CHANNEL_HD/ccaptions/2018/10/02/286465056a9abc3d3c66bade75070768.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest205/HISTORY_CHANNEL_HD/ccaptions/2018/10/02/286465056a9abc3d3c66bade75070768.cc.gz,2018-10-02 00:15:16.681
3435145,{'$oid': '5bb2b89480272800073af981'},NEWSY,{'$date': '2018-10-02T00:15:16.767Z'},900000,dflt,ENSWERCCR2_54_246,{'$numberLong': '1538438400000'},410601684,{'$date': '2018-10-02T00:00:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_246/NEWSY/ccaptions/2018/10/02/9658d1e4261ecc98971446a78c8f05a0.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_54_246/NEWSY/ccaptions/2018/10/02/9658d1e4261ecc98971446a78c8f05a0.cc.gz,2018-10-02 00:15:16.767
3435146,{'$oid': '5bb2b894ced068000958a0a6'},MTV_EAST_HD,{'$date': '2018-10-02T00:15:16.742Z'},900000,dflt,ENSWERCCR4_ingest189,{'$numberLong': '1538438400000'},251538702,{'$date': '2018-10-02T00:00:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR4_ingest189/MTV_EAST_HD/ccaptions/2018/10/02/7e2cba59fd160f6dc11b6553433640bf.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR4_ingest189/MTV_EAST_HD/ccaptions/2018/10/02/7e2cba59fd160f6dc11b6553433640bf.cc.gz,2018-10-02 00:15:16.742
3435147,{'$oid': '5bb2b8950b9e050008c7bd2b'},WLOS_ABC_GREENVILLE,{'$date': '2018-10-02T00:15:17.901Z'},900000,dflt,ENSWERCCR7_102_50,{'$numberLong': '1538438400000'},251543184,{'$date': '2018-10-02T00:00:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_102_50/WLOS_ABC_GREENVILLE/ccaptions/2018/10/02/491bca7888abd74c71cf14da5ff47322.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_102_50/WLOS_ABC_GREENVILLE/ccaptions/2018/10/02/491bca7888abd74c71cf14da5ff47322.cc.gz,2018-10-02 00:15:17.901
3435148,{'$oid': '5bb2b895187a5d000710ac4b'},KGO_ABC_SF,{'$date': '2018-10-02T00:15:17.616Z'},900000,dflt,ENSWERCCR7_32_7,{'$numberLong': '1538438400000'},251540793,{'$date': '2018-10-02T00:00:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_32_7/KGO_ABC_SF/ccaptions/2018/10/02/60258cc5dd7c178417d4476301f1a50b.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_32_7/KGO_ABC_SF/ccaptions/2018/10/02/60258cc5dd7c178417d4476301f1a50b.cc.gz,2018-10-02 00:15:17.616
